Metric,Metric_Type,Test_Type,p_value,Effect_Size,Significance,Good_MOCA_N,Good_MOCA_Mean,Good_MOCA_Std,Good_MOCA_Median,Bad_MOCA_N,Bad_MOCA_Mean,Bad_MOCA_Std,Bad_MOCA_Median,Normality_Assumption,Additional_Info,Mean_Difference,Median_Difference
SE_autonomic_dysfunction_risk,biomarker,t-test,,0.0,ns,152,0.0,0.0,0.0,24,0.0,0.0,0.0,True,"Good normal: True, Bad normal: True",0.0,0.0
rSO2_sympathetic_activity,biomarker,Mann-Whitney U,0.021210195046433178,0.1736872546553616,*,152,0.7610088790034376,0.0048126312415597535,0.75939198848191,24,0.7686103076041091,0.014476081584136121,0.7628562447344904,False,"Good normal: False, Bad normal: False",-0.007601428600671478,-0.0034642562525804
rSO2_baroreflex_sensitivity,biomarker,Mann-Whitney U,0.0009089084415102776,0.2500511552054271,***,152,0.9989426625205007,0.0012395629464054334,0.999479798513787,24,0.9913042197344399,0.016288224911325824,0.998388813094548,False,"Good normal: False, Bad normal: False",0.0076384427860607396,0.0010909854192390211
rSO2_autonomic_dysfunction_risk,biomarker,t-test,,0.0,ns,152,0.0,0.0,0.0,24,0.0,0.0,0.0,True,"Good normal: True, Bad normal: True",0.0,0.0
SE_autoregulation_capacity,biomarker,Mann-Whitney U,0.534300662083504,0.04738545683220083,ns,152,0.33991228070175405,0.046518129056245014,0.333333333333333,20,0.333333333333333,0.0,0.333333333333333,False,"Good normal: False, Bad normal: True",0.006578947368421073,0.0
SE_arterial_stiffness_index,biomarker,Mann-Whitney U,0.8159261027661112,0.01774991160594956,ns,152,0.03732456140350877,0.031102005201390896,0.03,20,0.04133333333333334,0.042802415628393355,0.03,False,"Good normal: False, Bad normal: False",-0.004008771929824573,0.0
SE_bayliss_effect_integrity,biomarker,Mann-Whitney U,0.534300662083504,0.04738545683220083,ns,152,0.019736842105263157,0.1395543871687348,0.0,20,0.0,0.0,0.0,False,"Good normal: False, Bad normal: True",0.019736842105263157,0.0
rSO2_autoregulation_capacity,biomarker,t-test,,0.0,ns,152,0.333333333333333,0.0,0.333333333333333,20,0.333333333333333,0.0,0.333333333333333,True,"Good normal: True, Bad normal: True",0.0,0.0
rSO2_arterial_stiffness_index,biomarker,Mann-Whitney U,0.023597931029374016,0.17259886887332881,*,152,0.029342105263157902,0.02648125240654257,0.02,20,0.03733333333333335,0.02045105410572002,0.0333333333333334,False,"Good normal: False, Bad normal: True",-0.007991228070175448,-0.013333333333333402
rSO2_bayliss_effect_integrity,biomarker,t-test,,0.0,ns,152,0.0,0.0,0.0,20,0.0,0.0,0.0,True,"Good normal: True, Bad normal: True",0.0,0.0
